MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Lot_Shape,Land_Contour,Lot_Config,Neighborhood,Condition_1,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating_QC,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Area,Garage_Qual,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Fence,Misc_Val,Year_Sold,Sale_Type,Sale_Condition
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',90.0,11520.0,b'Regular',b'Lvl',b'Inside',b'Northridge_Heights',b'PosN',b'OneFam',b'One_Story',8,4,2005.0,2005.0,b'Hip',b'VinylSd',b'VinylSd',b'BrkFace',615.0,2,2,b'PConc',5,3,1,b'GLQ',3.0,b'Unf',0.0,1588.0,1698.0,4,1698.0,0.0,0.0,1698.0,0.0,0.0,2.0,0.0,3.0,1.0,4,1.0,4,b'Attchd',b'Fin',730.0,3,192.0,74.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2010.0,b'WD ',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',79.0,14122.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Northridge_Heights',b'Norm',b'OneFam',b'One_Story',7,4,2005.0,2006.0,b'Hip',b'CemntBd',b'CmentBd',b'BrkFace',240.0,2,2,b'PConc',5,3,1,b'GLQ',3.0,b'Unf',0.0,1794.0,1822.0,4,1822.0,0.0,0.0,1822.0,0.0,0.0,2.0,0.0,3.0,1.0,4,1.0,4,b'Attchd',b'RFn',678.0,3,0.0,119.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2010.0,b'WD ',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',70.0,10171.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Northridge_Heights',b'Norm',b'OneFam',b'One_Story',6,4,2004.0,2004.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',168.0,2,2,b'PConc',4,3,1,b'GLQ',3.0,b'Unf',0.0,1515.0,1517.0,4,1535.0,0.0,0.0,1535.0,0.0,0.0,2.0,0.0,3.0,1.0,3,0.0,0,b'Attchd',b'RFn',532.0,3,0.0,0.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2010.0,b'WD ',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',100.0,12919.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Northridge_Heights',b'Norm',b'OneFam',b'One_Story',8,4,2009.0,2010.0,b'Hip',b'VinylSd',b'VinylSd',b'Stone',760.0,3,2,b'PConc',5,3,4,b'GLQ',3.0,b'Unf',0.0,142.0,2330.0,4,2364.0,0.0,0.0,2364.0,1.0,0.0,2.0,1.0,2.0,1.0,4,2.0,4,b'Attchd',b'Fin',820.0,3,0.0,67.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2010.0,b'New',b'Partial'
b'One_Story_PUD_1946_and_Newer',b'Residential_Low_Density',44.0,6371.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Northridge_Heights',b'Norm',b'TwnhsE',b'One_Story',6,4,2009.0,2010.0,b'Gable',b'VinylSd',b'VinylSd',b'Stone',128.0,2,2,b'PConc',4,3,2,b'GLQ',3.0,b'Unf',0.0,625.0,1358.0,4,1358.0,0.0,0.0,1358.0,1.0,0.0,2.0,0.0,2.0,1.0,3,1.0,4,b'Attchd',b'RFn',484.0,3,192.0,35.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2010.0,b'New',b'Partial'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',110.0,14300.0,b'Regular',b'HLS',b'Inside',b'Northridge_Heights',b'Norm',b'OneFam',b'One_Story',8,4,2003.0,2004.0,b'Hip',b'VinylSd',b'VinylSd',b'BrkFace',1095.0,3,2,b'PConc',5,3,4,b'GLQ',3.0,b'Unf',0.0,1473.0,2846.0,4,2696.0,0.0,0.0,2696.0,1.0,0.0,2.0,1.0,3.0,1.0,4,2.0,4,b'Attchd',b'Fin',958.0,3,220.0,150.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2010.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',105.0,13650.0,b'Regular',b'Lvl',b'Corner',b'Northridge_Heights',b'Norm',b'OneFam',b'Two_Story',7,4,2002.0,2002.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',232.0,2,2,b'PConc',4,3,4,b'GLQ',3.0,b'Unf',0.0,1093.0,1671.0,4,1687.0,563.0,0.0,2250.0,1.0,0.0,2.0,1.0,3.0,1.0,3,1.0,5,b'Attchd',b'Fin',756.0,3,238.0,130.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2010.0,b'WD ',b'Normal'
b'One_Story_PUD_1946_and_Newer',b'Residential_Low_Density',61.0,7658.0,b'Regular',b'Lvl',b'Inside',b'Northridge_Heights',b'Norm',b'TwnhsE',b'One_Story',8,4,2005.0,2005.0,b'Hip',b'MetalSd',b'MetalSd',b'BrkFace',412.0,3,2,b'PConc',5,3,1,b'GLQ',3.0,b'Unf',0.0,1296.0,1752.0,4,1752.0,0.0,0.0,1752.0,1.0,0.0,2.0,0.0,2.0,1.0,4,1.0,4,b'Attchd',b'RFn',576.0,3,196.0,82.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2010.0,b'WD ',b'Normal'
b'One_Story_PUD_1946_and_Newer',b'Residential_Low_Density',41.0,7132.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Northridge_Heights',b'Norm',b'TwnhsE',b'One_Story',7,4,2006.0,2006.0,b'Gable',b'VinylSd',b'VinylSd',b'Stone',178.0,2,2,b'PConc',4,3,2,b'GLQ',3.0,b'Unf',0.0,1346.0,1370.0,4,1370.0,0.0,0.0,1370.0,0.0,0.0,2.0,0.0,2.0,1.0,3,1.0,4,b'Attchd',b'RFn',484.0,3,120.0,49.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2010.0,b'WD ',b'Normal'
b'Two_Story_PUD_1946_and_Newer',b'Residential_Low_Density',36.0,2628.0,b'Regular',b'Lvl',b'Inside',b'Northridge_Heights',b'Norm',b'Twnhs',b'Two_Story',6,4,2003.0,2003.0,b'Gable',b'VinylSd',b'Wd Shng',b'Stone',106.0,2,2,b'PConc',4,3,1,b'Unf',7.0,b'Unf',0.0,764.0,764.0,4,764.0,862.0,0.0,1626.0,0.0,0.0,2.0,1.0,2.0,1.0,3,0.0,0,b'BuiltIn',b'RFn',474.0,3,0.0,27.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2010.0,b'WD ',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',100.0,18494.0,b'Slightly_Irregular',b'Lvl',b'Corner',b'Gilbert',b'Norm',b'OneFam',b'One_Story',5,4,2005.0,2005.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,2,2,b'PConc',4,3,1,b'Unf',7.0,b'Unf',0.0,1324.0,1324.0,4,1324.0,0.0,0.0,1324.0,0.0,0.0,2.0,0.0,3.0,1.0,3,0.0,0,b'Attchd',b'Fin',430.0,3,36.0,23.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2010.0,b'WD ',b'Normal'
b'One_Story_PUD_1946_and_Newer',b'Residential_Low_Density',43.0,3203.0,b'Regular',b'Lvl',b'Inside',b'Bloomington_Heights',b'Norm',b'TwnhsE',b'One_Story',6,4,2006.0,2006.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',14.0,2,2,b'PConc',4,3,3,b'GLQ',3.0,b'Unf',0.0,1129.0,1145.0,4,1145.0,0.0,0.0,1145.0,0.0,0.0,2.0,0.0,2.0,1.0,3,0.0,0,b'Attchd',b'Fin',437.0,3,100.0,116.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2010.0,b'WD ',b'Normal'
b'One_Story_PUD_1946_and_Newer',b'Residential_Low_Density',43.0,3182.0,b'Regular',b'Lvl',b'Inside',b'Bloomington_Heights',b'Norm',b'TwnhsE',b'One_Story',7,4,2004.0,2005.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',16.0,2,2,b'PConc',4,3,1,b'GLQ',3.0,b'Unf',0.0,1232.0,1256.0,4,1269.0,0.0,0.0,1269.0,0.0,0.0,2.0,0.0,2.0,1.0,3,1.0,3,b'Attchd',b'Fin',430.0,3,146.0,20.0,0.0,0.0,144.0,0.0,b'No_Fence',0.0,2010.0,b'WD ',b'Normal'
b'Split_or_Multilevel',b'Residential_Low_Density',67.0,13300.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Gilbert',b'Norm',b'OneFam',b'SLvl',6,4,2004.0,2004.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,2,2,b'PConc',4,3,1,b'GLQ',3.0,b'Unf',0.0,58.0,384.0,4,744.0,630.0,0.0,1374.0,1.0,0.0,2.0,1.0,3.0,1.0,3,1.0,4,b'BuiltIn',b'Fin',400.0,3,100.0,0.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2010.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',0.0,7851.0,b'Regular',b'Lvl',b'Inside',b'Gilbert',b'Norm',b'OneFam',b'Two_Story',5,4,2002.0,2002.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,2,2,b'PConc',4,3,1,b'GLQ',3.0,b'Unf',0.0,235.0,860.0,4,860.0,1100.0,0.0,1960.0,1.0,0.0,2.0,1.0,4.0,1.0,3,2.0,3,b'BuiltIn',b'Fin',440.0,3,288.0,48.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2010.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',63.0,8577.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Gilbert',b'Norm',b'OneFam',b'Two_Story',6,4,2004.0,2004.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,2,2,b'PConc',4,3,1,b'Unf',7.0,b'Unf',0.0,847.0,847.0,4,847.0,886.0,0.0,1733.0,0.0,0.0,2.0,1.0,3.0,1.0,3,1.0,4,b'BuiltIn',b'Fin',433.0,3,144.0,48.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2010.0,b'WD ',b'Normal'
b'Split_or_Multilevel',b'Residential_Low_Density',0.0,7750.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Gilbert',b'Norm',b'OneFam',b'SLvl',6,4,2000.0,2000.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,1,2,b'PConc',4,3,1,b'GLQ',3.0,b'Unf',0.0,134.0,384.0,4,774.0,656.0,0.0,1430.0,0.0,0.0,2.0,1.0,3.0,1.0,2,1.0,3,b'BuiltIn',b'Fin',400.0,3,180.0,0.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2010.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',0.0,9505.0,b'Slightly_Irregular',b'Lvl',b'CulDSac',b'Gilbert',b'Norm',b'OneFam',b'Two_Story',6,4,2001.0,2001.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',180.0,2,2,b'PConc',4,3,1,b'Unf',7.0,b'Unf',0.0,884.0,884.0,4,884.0,1151.0,0.0,2035.0,0.0,0.0,2.0,1.0,3.0,1.0,3,1.0,4,b'BuiltIn',b'Fin',434.0,3,144.0,48.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2010.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',108.0,14774.0,b'Slightly_Irregular',b'Lvl',b'Corner',b'Northridge',b'Norm',b'OneFam',b'Two_Story',8,4,1999.0,1999.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',165.0,2,2,b'PConc',4,3,1,b'Unf',7.0,b'Unf',0.0,1393.0,1393.0,4,1422.0,1177.0,0.0,2599.0,0.0,0.0,2.0,1.0,4.0,1.0,3,1.0,3,b'BuiltIn',b'Fin',779.0,3,668.0,30.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2010.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',60.0,17433.0,b'Moderately_Irregular',b'Lvl',b'CulDSac',b'Northridge',b'Norm',b'OneFam',b'Two_Story',7,4,1998.0,1998.0,b'Hip',b'VinylSd',b'VinylSd',b'BrkFace',114.0,2,2,b'PConc',5,3,1,b'Unf',7.0,b'Unf',0.0,1629.0,1629.0,4,1645.0,830.0,0.0,2475.0,0.0,0.0,2.0,1.0,4.0,1.0,3,1.0,3,b'Attchd',b'Fin',962.0,3,23.0,172.0,0.0,0.0,256.0,0.0,b'No_Fence',0.0,2010.0,b'WD ',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',59.0,10593.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Northridge',b'Norm',b'OneFam',b'One_Story',6,4,1996.0,1996.0,b'Hip',b'VinylSd',b'VinylSd',b'BrkFace',338.0,2,2,b'PConc',4,3,1,b'GLQ',3.0,b'Unf',0.0,801.0,1720.0,4,1720.0,0.0,0.0,1720.0,1.0,0.0,2.0,0.0,3.0,1.0,3,1.0,3,b'Attchd',b'Fin',527.0,3,240.0,56.0,154.0,0.0,0.0,0.0,b'No_Fence',0.0,2010.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',98.0,12256.0,b'Slightly_Irregular',b'Lvl',b'Corner',b'Northridge',b'Norm',b'OneFam',b'Two_Story',7,4,1994.0,1995.0,b'Gable',b'HdBoard',b'HdBoard',b'BrkFace',362.0,2,2,b'PConc',5,3,3,b'GLQ',3.0,b'Unf',0.0,431.0,1463.0,4,1500.0,1122.0,0.0,2622.0,1.0,0.0,2.0,1.0,3.0,1.0,3,2.0,3,b'Attchd',b'RFn',712.0,3,186.0,32.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2010.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',92.0,11764.0,b'Slightly_Irregular',b'Lvl',b'CulDSac',b'Northridge',b'Norm',b'OneFam',b'Two_Story',7,6,1999.0,2007.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',348.0,2,2,b'PConc',4,3,1,b'GLQ',3.0,b'Unf',0.0,628.0,1152.0,4,1164.0,1106.0,0.0,2270.0,0.0,0.0,2.0,1.0,4.0,1.0,3,1.0,4,b'Attchd',b'Fin',671.0,3,132.0,57.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2010.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',58.0,16770.0,b'Moderately_Irregular',b'Lvl',b'CulDSac',b'Northridge',b'Norm',b'OneFam',b'Two_Story',6,4,1998.0,1998.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',30.0,2,2,b'PConc',4,3,1,b'Unf',7.0,b'Unf',0.0,1195.0,1195.0,3,1195.0,644.0,0.0,1839.0,0.0,0.0,2.0,1.0,4.0,1.0,2,0.0,0,b'Attchd',b'Fin',486.0,3,0.0,81.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2010.0,b'WD ',b'Normal'
b'One_and_Half_Story_Finished_All_Ages',b'Residential_Low_Density',56.0,14720.0,b'Slightly_Irregular',b'Lvl',b'CulDSac',b'Northridge',b'Norm',b'OneFam',b'One_and_Half_Fin',7,4,1995.0,1996.0,b'Hip',b'VinylSd',b'VinylSd',b'BrkFace',579.0,2,2,b'PConc',4,3,3,b'GLQ',3.0,b'Unf',0.0,1217.0,2033.0,4,2053.0,1185.0,0.0,3238.0,1.0,0.0,2.0,1.0,4.0,1.0,3,1.0,5,b'Attchd',b'Fin',666.0,3,283.0,86.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2010.0,b'WD ',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',73.0,8987.0,b'Regular',b'Lvl',b'Inside',b'Somerset',b'Norm',b'OneFam',b'One_Story',7,4,2005.0,2006.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',226.0,2,2,b'PConc',4,3,0,b'Unf',7.0,b'Unf',0.0,1595.0,1595.0,4,1595.0,0.0,0.0,1595.0,0.0,0.0,2.0,0.0,2.0,1.0,3,1.0,4,b'Attchd',b'RFn',880.0,3,144.0,0.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2010.0,b'WD ',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Floating_Village_Residential',92.0,9215.0,b'Regular',b'Lvl',b'Inside',b'Somerset',b'Norm',b'OneFam',b'One_Story',6,4,2009.0,2010.0,b'Hip',b'VinylSd',b'VinylSd',b'None',0.0,2,2,b'PConc',4,3,1,b'Unf',7.0,b'Unf',0.0,1218.0,1218.0,4,1218.0,0.0,0.0,1218.0,0.0,0.0,2.0,0.0,2.0,1.0,3,0.0,0,b'Attchd',b'RFn',676.0,3,0.0,136.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2010.0,b'New',b'Partial'
b'Two_Story_1946_and_Newer',b'Floating_Village_Residential',72.0,8640.0,b'Regular',b'Lvl',b'Inside',b'Somerset',b'Norm',b'OneFam',b'Two_Story',6,4,2009.0,2009.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,1,2,b'PConc',4,3,2,b'GLQ',3.0,b'Unf',0.0,732.0,756.0,4,764.0,783.0,0.0,1547.0,0.0,0.0,2.0,1.0,3.0,1.0,3,0.0,0,b'Attchd',b'Unf',614.0,3,169.0,45.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2010.0,b'Con',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Floating_Village_Residential',75.0,9000.0,b'Regular',b'Lvl',b'Inside',b'Somerset',b'Norm',b'OneFam',b'One_Story',7,4,2008.0,2008.0,b'Gable',b'VinylSd',b'VinylSd',b'Stone',36.0,2,2,b'PConc',4,3,3,b'GLQ',3.0,b'Unf',0.0,488.0,1566.0,4,1566.0,0.0,0.0,1566.0,1.0,0.0,2.0,0.0,3.0,1.0,3,0.0,0,b'Attchd',b'RFn',750.0,3,144.0,168.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2010.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Floating_Village_Residential',100.0,12552.0,b'Regular',b'Lvl',b'Corner',b'Somerset',b'Norm',b'OneFam',b'Two_Story',6,4,2004.0,2005.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,2,2,b'PConc',4,3,1,b'GLQ',3.0,b'Unf',0.0,769.0,991.0,4,991.0,956.0,0.0,1947.0,0.0,0.0,2.0,1.0,3.0,1.0,3,1.0,4,b'Attchd',b'RFn',678.0,3,0.0,136.0,0.0,0.0,0.0,0.0,b'Good_Wood',0.0,2010.0,b'WD ',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Floating_Village_Residential',84.0,10440.0,b'Regular',b'Lvl',b'Corner',b'Somerset',b'Norm',b'OneFam',b'One_Story',5,4,2005.0,2005.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,2,2,b'PConc',5,3,1,b'GLQ',3.0,b'Unf',0.0,54.0,1468.0,4,1468.0,0.0,0.0,1468.0,1.0,0.0,2.0,0.0,2.0,1.0,3,1.0,4,b'Attchd',b'Fin',528.0,3,0.0,102.0,0.0,0.0,216.0,0.0,b'No_Fence',0.0,2010.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',76.0,10142.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Sawyer_West',b'Norm',b'OneFam',b'Two_Story',6,4,2004.0,2004.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,2,2,b'PConc',4,3,1,b'GLQ',3.0,b'Unf',0.0,300.0,956.0,4,956.0,1128.0,0.0,2084.0,1.0,0.0,2.0,1.0,4.0,1.0,3,0.0,0,b'BuiltIn',b'RFn',618.0,3,0.0,45.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2010.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',70.0,11920.0,b'Regular',b'Lvl',b'Inside',b'Sawyer_West',b'Norm',b'OneFam',b'Two_Story',6,4,2004.0,2004.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',122.0,2,2,b'PConc',4,3,3,b'Unf',7.0,b'Unf',0.0,831.0,831.0,4,831.0,828.0,0.0,1659.0,0.0,0.0,2.0,1.0,3.0,1.0,3,0.0,0,b'Attchd',b'RFn',484.0,3,144.0,68.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2010.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',0.0,8880.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Sawyer_West',b'Norm',b'OneFam',b'Two_Story',6,4,1994.0,2002.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,2,2,b'PConc',4,3,1,b'GLQ',3.0,b'Unf',0.0,253.0,948.0,4,1222.0,888.0,0.0,2110.0,1.0,0.0,2.0,1.0,3.0,1.0,3,2.0,2,b'Attchd',b'RFn',463.0,3,0.0,130.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2010.0,b'WD ',b'Normal'
b'One_Story_PUD_1946_and_Newer',b'Residential_Low_Density',50.0,8012.0,b'Regular',b'Lvl',b'Inside',b'Sawyer_West',b'Norm',b'TwnhsE',b'One_Story',5,4,1980.0,1980.0,b'Gable',b'Plywood',b'Plywood',b'None',0.0,1,2,b'CBlock',4,3,1,b'BLQ',2.0,b'BLQ',119.0,261.0,923.0,2,923.0,0.0,0.0,923.0,0.0,0.0,2.0,0.0,2.0,1.0,2,1.0,3,b'Attchd',b'RFn',264.0,3,80.0,0.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2010.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',70.0,11218.0,b'Regular',b'Lvl',b'Inside',b'Sawyer_West',b'Norm',b'OneFam',b'Two_Story',5,4,1992.0,1992.0,b'Gable',b'Wd Sdng',b'Wd Sdng',b'None',0.0,2,2,b'PConc',4,3,1,b'Unf',7.0,b'Unf',0.0,1055.0,1055.0,4,1055.0,790.0,0.0,1845.0,0.0,0.0,2.0,1.0,3.0,1.0,3,1.0,3,b'Attchd',b'RFn',462.0,3,635.0,104.0,0.0,0.0,0.0,0.0,b'Good_Privacy',400.0,2010.0,b'WD ',b'Normal'
b'One_Story_PUD_1946_and_Newer',b'Residential_Low_Density',55.0,7892.0,b'Regular',b'Lvl',b'Inside',b'Sawyer_West',b'Norm',b'TwnhsE',b'One_Story',5,4,1979.0,1979.0,b'Gable',b'Plywood',b'Plywood',b'None',0.0,1,2,b'CBlock',4,3,1,b'Unf',7.0,b'Unf',0.0,918.0,918.0,2,918.0,0.0,0.0,918.0,0.0,0.0,2.0,0.0,2.0,1.0,2,1.0,3,b'Attchd',b'Unf',264.0,3,28.0,0.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2010.0,b'WD ',b'Normal'
b'One_Story_PUD_1946_and_Newer',b'Residential_Low_Density',50.0,7175.0,b'Regular',b'Lvl',b'Inside',b'Sawyer_West',b'Norm',b'TwnhsE',b'One_Story',5,4,1984.0,1984.0,b'Gable',b'Plywood',b'Plywood',b'None',0.0,1,2,b'CBlock',4,3,1,b'ALQ',1.0,b'LwQ',121.0,0.0,744.0,2,752.0,0.0,0.0,752.0,1.0,0.0,1.0,0.0,2.0,1.0,2,0.0,0,b'Attchd',b'Unf',264.0,3,353.0,0.0,0.0,0.0,90.0,0.0,b'Minimum_Privacy',0.0,2010.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',0.0,9453.0,b'Slightly_Irregular',b'Lvl',b'CulDSac',b'Sawyer_West',b'RRNe',b'OneFam',b'Two_Story',6,6,1993.0,2003.0,b'Gable',b'HdBoard',b'HdBoard',b'None',0.0,2,2,b'PConc',4,3,1,b'BLQ',2.0,b'Unf',0.0,594.0,996.0,4,1014.0,730.0,0.0,1744.0,0.0,0.0,2.0,1.0,3.0,1.0,3,0.0,0,b'Attchd',b'RFn',457.0,3,370.0,70.0,0.0,238.0,0.0,0.0,b'No_Fence',0.0,2010.0,b'WD ',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',81.0,9672.0,b'Regular',b'Lvl',b'Corner',b'Sawyer_West',b'Norm',b'OneFam',b'One_Story',5,4,1984.0,1985.0,b'Hip',b'HdBoard',b'Plywood',b'None',0.0,1,2,b'PConc',4,3,1,b'GLQ',3.0,b'Unf',0.0,702.0,1040.0,2,1097.0,0.0,0.0,1097.0,0.0,0.0,2.0,0.0,3.0,1.0,2,0.0,0,b'Attchd',b'Unf',480.0,3,0.0,0.0,0.0,0.0,0.0,0.0,b'Good_Privacy',0.0,2010.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',70.0,8400.0,b'Regular',b'Lvl',b'Inside',b'Sawyer_West',b'Norm',b'OneFam',b'Two_Story',5,5,1980.0,1981.0,b'Gable',b'HdBoard',b'HdBoard',b'BrkFace',130.0,1,2,b'CBlock',4,3,1,b'Unf',7.0,b'Unf',0.0,650.0,650.0,2,888.0,676.0,0.0,1564.0,0.0,0.0,2.0,1.0,3.0,1.0,2,1.0,3,b'Attchd',b'Unf',476.0,3,0.0,50.0,0.0,0.0,204.0,0.0,b'Minimum_Privacy',0.0,2010.0,b'WD ',b'Normal'
b'One_Story_1945_and_Older',b'Residential_High_Density',70.0,9800.0,b'Regular',b'Lvl',b'Corner',b'Sawyer_West',b'Feedr',b'OneFam',b'One_Story',4,4,1920.0,1950.0,b'Gable',b'Wd Sdng',b'Wd Sdng',b'None',0.0,1,1,b'BrkTil',3,3,1,b'Unf',7.0,b'Unf',0.0,816.0,816.0,2,1012.0,0.0,0.0,1012.0,0.0,0.0,1.0,0.0,2.0,1.0,2,0.0,0,b'Detchd',b'Unf',429.0,3,121.0,0.0,80.0,0.0,0.0,0.0,b'No_Fence',0.0,2010.0,b'WD ',b'Normal'
b'Duplex_All_Styles_and_Ages',b'Residential_Medium_Density',68.0,8930.0,b'Regular',b'Lvl',b'Inside',b'Sawyer',b'RRAe',b'Duplex',b'One_and_Half_Fin',5,4,1978.0,1978.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,1,2,b'Slab',0,0,0,b'No_Basement',5.0,b'No_Basement',0.0,0.0,0.0,2,1318.0,584.0,0.0,1902.0,0.0,0.0,2.0,0.0,4.0,2.0,2,0.0,0,b'Attchd',b'Unf',539.0,3,0.0,0.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2010.0,b'WD ',b'Normal'
